JT6
Wavelength = 1.54059
30	1.00
30.02	0.00
30.04	0.00
30.06	0.00
30.08	0.00
30.1	0.00
30.12	0.00
30.14	0.00
30.16	0.00
30.18	0.00
30.2	0.00
30.22	0.00
30.24	0.00
30.26	0.00
30.28	0.00
30.3	0.00
30.32	0.00
30.34	0.00
30.36	0.00
30.38	0.00
30.4	0.00
30.42	0.00
30.44	0.00
30.46	1.00
30.48	0.00
30.5	0.00
30.52	0.00
30.54	0.00
30.56	0.00
30.58	0.00
30.6	0.00
30.62	0.00
30.64	0.00
30.66	0.00
30.68	0.00
30.7	2.00
30.72	0.00
30.74	0.00
30.76	0.00
30.78	1.00
30.8	0.00
30.82	0.00
30.84	0.00
30.86	0.00
30.88	0.00
30.9	0.00
30.92	1.00
30.94	0.00
30.96	0.00
30.98	0.00
31	1.00
31.02	0.00
31.04	0.00
31.06	0.00
31.08	1.00
31.1	0.00
31.12	0.00
31.14	0.00
31.16	0.00
31.18	0.00
31.2	0.00
31.22	0.00
31.24	1.00
31.26	0.00
31.28	0.00
31.3	1.00
31.32	1.00
31.34	0.00
31.36	0.00
31.38	0.00
31.4	0.00
31.42	0.00
31.44	0.00
31.46	0.00
31.48	0.00
31.5	0.00
31.52	0.00
31.54	0.00
31.56	1.00
31.58	0.00
31.6	0.00
31.62	1.00
31.64	0.00
31.66	0.00
31.68	0.00
31.7	0.00
31.72	0.00
31.74	0.00
31.76	0.00
31.78	0.00
31.8	0.00
31.82	0.00
31.84	0.00
31.86	0.00
31.88	0.00
31.9	0.00
31.92	0.00
31.94	0.00
31.96	0.00
31.98	0.00
32	0.00
32.02	0.00
32.04	0.00
32.06	0.00
32.08	1.00
32.1	1.00
32.12	0.00
32.14	1.00
32.16	0.00
32.18	0.00
32.2	0.00
32.22	1.00
32.24	0.00
32.26	0.00
32.28	0.00
32.3	0.00
32.32	0.00
32.34	0.00
32.36	0.00
32.38	0.00
32.4	0.00
32.42	0.00
32.44	0.00
32.46	0.00
32.48	0.00
32.5	0.00
32.52	0.00
32.54	0.00
32.56	0.00
32.58	0.00
32.6	0.00
32.62	0.00
32.64	0.00
32.66	0.00
32.68	0.00
32.7	0.00
32.72	0.00
32.74	0.00
32.76	0.00
32.78	0.00
32.8	0.00
32.82	0.00
32.84	0.00
32.86	0.00
32.88	0.00
32.9	1.00
32.92	0.00
32.94	0.00
32.96	2.00
32.98	0.00
33	0.00
33.02	0.00
33.04	0.00
33.06	0.00
33.08	1.00
33.1	0.00
33.12	0.00
33.14	0.00
33.16	0.00
33.18	0.00
33.2	0.00
33.22	0.00
33.24	0.00
33.26	0.00
33.28	0.00
33.3	0.00
33.32	0.00
33.34	0.00
33.36	0.00
33.38	0.00
33.4	0.00
33.42	0.00
33.44	0.00
33.46	0.00
33.48	0.00
33.5	0.00
33.52	1.00
33.54	0.00
33.56	0.00
33.58	0.00
33.6	1.00
33.62	1.00
33.64	0.00
33.66	0.00
33.68	0.00
33.7	0.00
33.72	0.00
33.74	0.00
33.76	0.00
33.78	0.00
33.8	0.00
33.82	0.00
33.84	0.00
33.86	1.00
33.88	0.00
33.9	0.00
33.92	2.00
33.94	0.00
33.96	2.00
33.98	0.00
34	0.00
34.02	1.00
34.04	1.00
34.06	1.00
34.08	0.00
34.1	0.00
34.12	0.00
34.14	0.00
34.16	1.00
34.18	0.00
34.2	0.00
34.22	0.00
34.24	2.00
34.26	0.00
34.28	0.00
34.3	0.00
34.32	0.00
34.34	0.00
34.36	0.00
34.38	0.00
34.4	0.00
34.42	0.00
34.44	0.00
34.46	0.00
34.48	0.00
34.5	0.00
34.52	0.00
34.54	0.00
34.56	0.00
34.58	0.00
34.6	0.00
34.62	0.00
34.64	1.00
34.66	0.00
34.68	0.00
34.7	0.00
34.72	1.00
34.74	0.00
34.76	1.00
34.78	0.00
34.8	0.00
34.82	1.00
34.84	0.00
34.86	0.00
34.88	0.00
34.9	1.00
34.92	0.00
34.94	0.00
34.96	0.00
34.98	0.00
35	0.00
35.02	2.00
35.04	0.00
35.06	0.00
35.08	0.00
35.1	0.00
35.12	0.00
35.14	0.00
35.16	0.00
35.18	0.00
35.2	0.00
35.22	0.00
35.24	0.00
35.26	0.00
35.28	1.00
35.3	0.00
35.32	0.00
35.34	0.00
35.36	0.00
35.38	0.00
35.4	1.00
35.42	0.00
35.44	0.00
35.46	0.00
35.48	1.00
35.5	0.00
35.52	0.00
35.54	0.00
35.56	0.00
35.58	0.00
35.6	0.00
35.62	1.00
35.64	0.00
35.66	0.00
35.68	0.00
35.7	0.00
35.72	1.00
35.74	2.00
35.76	0.00
35.78	0.00
35.8	0.00
35.82	1.00
35.84	0.00
35.86	0.00
35.88	0.00
35.9	0.00
35.92	1.00
35.94	0.00
35.96	0.00
35.98	0.00
36	2.00
36.02	0.00
36.04	0.00
36.06	0.00
36.08	0.00
36.1	0.00
36.12	0.00
36.14	0.00
36.16	0.00
36.18	0.00
36.2	1.00
36.22	1.00
36.24	0.00
36.26	0.00
36.28	1.00
36.3	2.00
36.32	1.00
36.34	0.00
36.36	1.00
36.38	0.00
36.4	0.00
36.42	1.00
36.44	1.00
36.46	0.00
36.48	1.00
36.5	0.00
36.52	1.00
36.54	2.00
36.56	2.00
36.58	1.00
36.6	1.00
36.62	0.00
36.64	0.00
36.66	0.00
36.68	3.00
36.7	0.00
36.72	0.00
36.74	1.00
36.76	0.00
36.78	1.00
36.8	0.00
36.82	1.00
36.84	1.00
36.86	0.00
36.88	0.00
36.9	0.00
36.92	0.00
36.94	0.00
36.96	2.00
36.98	0.00
37	0.00
37.02	2.00
37.04	3.00
37.06	0.00
37.08	2.00
37.1	0.00
37.12	2.00
37.14	3.00
37.16	1.00
37.18	2.00
37.2	1.00
37.22	3.00
37.24	4.00
37.26	1.00
37.28	0.00
37.3	0.00
37.32	0.00
37.34	3.00
37.36	0.00
37.38	3.00
37.4	4.00
37.42	3.00
37.44	5.00
37.46	6.00
37.48	3.00
37.5	4.00
37.52	5.00
37.54	7.00
37.56	10.00
37.58	7.00
37.6	5.00
37.62	10.00
37.64	13.00
37.66	7.00
37.68	6.00
37.7	10.00
37.72	14.00
37.74	18.00
37.76	22.00
37.78	16.00
37.8	21.00
37.82	29.00
37.84	23.00
37.86	26.00
37.88	19.00
37.9	28.00
37.92	39.00
37.94	39.00
37.96	43.00
37.98	56.00
38	48.00
38.02	72.00
38.04	80.00
38.06	88.00
38.08	72.00
38.1	98.00
38.12	103.00
38.14	115.00
38.16	120.00
38.18	136.00
38.2	127.00
38.22	123.00
38.24	103.00
38.26	125.00
38.28	135.00
38.3	134.00
38.32	129.00
38.34	119.00
38.36	124.00
38.38	114.00
38.4	104.00
38.42	95.00
38.44	84.00
38.46	89.00
38.48	68.00
38.5	69.00
38.52	60.00
38.54	49.00
38.56	31.00
38.58	33.00
38.6	39.00
38.62	34.00
38.64	35.00
38.66	36.00
38.68	26.00
38.7	25.00
38.72	24.00
38.74	23.00
38.76	21.00
38.78	16.00
38.8	16.00
38.82	11.00
38.84	8.00
38.86	11.00
38.88	11.00
38.9	15.00
38.92	6.00
38.94	8.00
38.96	4.00
38.98	7.00
39	3.00
39.02	9.00
39.04	4.00
39.06	2.00
39.08	4.00
39.1	5.00
39.12	2.00
39.14	2.00
39.16	3.00
39.18	3.00
39.2	3.00
39.22	1.00
39.24	3.00
39.26	2.00
39.28	3.00
39.3	4.00
