JT9
Wavelength = 1.54059
66	18.00
66.02	10.00
66.04	14.00
66.06	17.00
66.08	21.00
66.1	18.00
66.12	11.00
66.14	21.00
66.16	21.00
66.18	23.00
66.2	16.00
66.22	18.00
66.24	13.00
66.26	20.00
66.28	16.00
66.3	18.00
66.32	19.00
66.34	23.00
66.36	18.00
66.38	15.00
66.4	12.00
66.42	14.00
66.44	23.00
66.46	17.00
66.48	18.00
66.5	23.00
66.52	14.00
66.54	15.00
66.56	26.00
66.58	15.00
66.6	17.00
66.62	31.00
66.64	21.00
66.66	24.00
66.68	23.00
66.7	19.00
66.72	25.00
66.74	22.00
66.76	24.00
66.78	22.00
66.8	27.00
66.82	30.00
66.84	26.00
66.86	18.00
66.88	25.00
66.9	30.00
66.92	23.00
66.94	28.00
66.96	37.00
66.98	37.00
67	30.00
67.02	35.00
67.04	23.00
67.06	26.00
67.08	25.00
67.1	40.00
67.12	30.00
67.14	30.00
67.16	46.00
67.18	26.00
67.2	39.00
67.22	44.00
67.24	38.00
67.26	34.00
67.28	40.00
67.3	29.00
67.32	34.00
67.34	48.00
67.36	31.00
67.38	33.00
67.4	41.00
67.42	40.00
67.44	27.00
67.46	38.00
67.48	47.00
67.5	44.00
67.52	41.00
67.54	30.00
67.56	47.00
67.58	45.00
67.6	50.00
67.62	59.00
67.64	45.00
67.66	45.00
67.68	37.00
67.7	57.00
67.72	46.00
67.74	46.00
67.76	54.00
67.78	46.00
67.8	46.00
67.82	57.00
67.84	48.00
67.86	59.00
67.88	58.00
67.9	55.00
67.92	63.00
67.94	56.00
67.96	58.00
67.98	76.00
68	64.00
68.02	68.00
68.04	71.00
68.06	73.00
68.08	83.00
68.1	71.00
68.12	86.00
68.14	85.00
68.16	90.00
68.18	95.00
68.2	98.00
68.22	112.00
68.24	93.00
68.26	119.00
68.28	102.00
68.3	117.00
68.32	121.00
68.34	132.00
68.36	123.00
68.38	138.00
68.4	148.00
68.42	156.00
68.44	115.00
68.46	152.00
68.48	162.00
68.5	162.00
68.52	176.00
68.54	192.00
68.56	174.00
68.58	158.00
68.6	208.00
68.62	215.00
68.64	238.00
68.66	244.00
68.68	288.00
68.7	329.00
68.72	343.00
68.74	370.00
68.76	400.00
68.78	475.00
68.8	549.00
68.82	627.00
68.84	824.00
68.86	982.00
68.88	1389.00
68.9	1986.00
68.92	3291.00
68.94	10497.00
68.96	123228.00
68.98	1142367.00
69	1360263.00
69.02	767958.80
69.04	383484.80
69.06	27543.00
69.08	7297.00
69.1	4528.00
69.12	3143.00
69.14	2437.00
69.16	2141.00
69.18	1720.00
69.2	1511.00
69.22	1399.00
69.24	1180.00
69.26	1035.00
69.28	997.00
69.3	865.00
69.32	752.00
69.34	662.00
69.36	640.00
69.38	570.00
69.4	515.00
69.42	482.00
69.44	441.00
69.46	411.00
69.48	388.00
69.5	352.00
69.52	307.00
69.54	301.00
69.56	289.00
69.58	247.00
69.6	275.00
69.62	250.00
69.64	203.00
69.66	203.00
69.68	198.00
69.7	213.00
69.72	208.00
69.74	169.00
69.76	149.00
69.78	150.00
69.8	159.00
69.82	137.00
69.84	144.00
69.86	142.00
69.88	155.00
69.9	122.00
69.92	117.00
69.94	124.00
69.96	124.00
69.98	123.00
70	99.00
70.02	117.00
70.04	118.00
70.06	99.00
70.08	98.00
70.1	92.00
70.12	80.00
70.14	93.00
70.16	82.00
70.18	89.00
70.2	79.00
70.22	91.00
70.24	65.00
70.26	94.00
70.28	66.00
70.3	72.00
70.32	52.00
70.34	65.00
70.36	81.00
70.38	60.00
70.4	56.00
70.42	62.00
70.44	55.00
70.46	57.00
70.48	59.00
70.5	53.00
70.52	55.00
70.54	44.00
70.56	43.00
70.58	51.00
70.6	63.00
70.62	51.00
70.64	42.00
70.66	60.00
70.68	43.00
70.7	41.00
70.72	46.00
70.74	41.00
70.76	32.00
70.78	41.00
70.8	36.00
70.82	58.00
70.84	44.00
70.86	40.00
70.88	46.00
70.9	35.00
70.92	39.00
70.94	42.00
70.96	33.00
70.98	46.00
71	30.00
71.02	38.00
71.04	35.00
71.06	26.00
71.08	44.00
71.1	37.00
71.12	43.00
71.14	39.00
71.16	31.00
71.18	38.00
71.2	32.00
71.22	34.00
71.24	31.00
71.26	33.00
71.28	31.00
71.3	21.00
71.32	28.00
71.34	27.00
71.36	25.00
71.38	22.00
71.4	29.00
71.42	25.00
71.44	25.00
71.46	19.00
71.48	29.00
71.5	25.00
71.52	22.00
71.54	20.00
71.56	11.00
71.58	29.00
71.6	29.00
71.62	27.00
71.64	27.00
71.66	23.00
71.68	22.00
71.7	18.00
71.72	23.00
71.74	22.00
71.76	25.00
71.78	24.00
71.8	16.00
71.82	12.00
71.84	21.00
71.86	22.00
71.88	22.00
71.9	17.00
71.92	10.00
71.94	13.00
71.96	14.00
71.98	19.00
72	10.00
