JT9
Wavelength = 1.54059
32	4.00
32.02	5.00
32.04	4.00
32.06	1.00
32.08	4.00
32.1	3.00
32.12	7.00
32.14	2.00
32.16	2.00
32.18	3.00
32.2	3.00
32.22	4.00
32.24	4.00
32.26	3.00
32.28	6.00
32.3	12.00
32.32	6.00
32.34	6.00
32.36	7.00
32.38	3.00
32.4	3.00
32.42	8.00
32.44	7.00
32.46	4.00
32.48	6.00
32.5	5.00
32.52	4.00
32.54	9.00
32.56	8.00
32.58	6.00
32.6	3.00
32.62	7.00
32.64	6.00
32.66	5.00
32.68	8.00
32.7	3.00
32.72	2.00
32.74	11.00
32.76	11.00
32.78	152.00
32.8	434.00
32.82	20.00
32.84	19.00
32.86	15.00
32.88	7.00
32.9	11.00
32.92	10.00
32.94	7.00
32.96	3.00
32.98	3.00
33	4.00
33.02	3.00
33.04	2.00
33.06	7.00
33.08	6.00
33.1	4.00
33.12	9.00
33.14	6.00
33.16	7.00
33.18	2.00
33.2	8.00
33.22	5.00
33.24	1.00
33.26	1.00
33.28	1.00
33.3	4.00
33.32	5.00
33.34	4.00
33.36	7.00
33.38	3.00
33.4	8.00
33.42	4.00
33.44	7.00
33.46	4.00
33.48	2.00
33.5	9.00
33.52	7.00
33.54	7.00
33.56	2.00
33.58	6.00
33.6	3.00
33.62	4.00
33.64	8.00
33.66	3.00
33.68	5.00
33.7	8.00
33.72	9.00
33.74	6.00
33.76	4.00
33.78	3.00
33.8	5.00
33.82	7.00
33.84	3.00
33.86	4.00
33.88	3.00
33.9	7.00
33.92	5.00
33.94	7.00
33.96	4.00
33.98	6.00
34	10.00
34.02	6.00
34.04	5.00
34.06	4.00
34.08	6.00
34.1	5.00
34.12	8.00
34.14	7.00
34.16	6.00
34.18	7.00
34.2	6.00
34.22	6.00
34.24	7.00
34.26	4.00
34.28	11.00
34.3	5.00
34.32	3.00
34.34	7.00
34.36	4.00
34.38	6.00
34.4	7.00
34.42	6.00
34.44	4.00
34.46	9.00
34.48	7.00
34.5	5.00
34.52	7.00
34.54	9.00
34.56	9.00
34.58	8.00
34.6	3.00
34.62	4.00
34.64	5.00
34.66	4.00
34.68	5.00
34.7	7.00
34.72	5.00
34.74	5.00
34.76	7.00
34.78	9.00
34.8	6.00
34.82	2.00
34.84	4.00
34.86	6.00
34.88	6.00
34.9	6.00
34.92	6.00
34.94	8.00
34.96	8.00
34.98	7.00
35	8.00
35.02	9.00
35.04	11.00
35.06	9.00
35.08	7.00
35.1	12.00
35.12	11.00
35.14	13.00
35.16	7.00
35.18	8.00
35.2	10.00
35.22	5.00
35.24	5.00
35.26	7.00
35.28	8.00
35.3	9.00
35.32	7.00
35.34	5.00
35.36	10.00
35.38	11.00
35.4	8.00
35.42	11.00
35.44	10.00
35.46	9.00
35.48	15.00
35.5	17.00
35.52	10.00
35.54	8.00
35.56	9.00
35.58	6.00
35.6	9.00
35.62	11.00
35.64	11.00
35.66	15.00
35.68	16.00
35.7	13.00
35.72	7.00
35.74	8.00
35.76	7.00
35.78	8.00
35.8	11.00
35.82	13.00
35.84	7.00
35.86	13.00
35.88	13.00
35.9	16.00
35.92	8.00
35.94	14.00
35.96	11.00
35.98	10.00
36	17.00
36.02	8.00
36.04	9.00
36.06	6.00
36.08	15.00
36.1	14.00
36.12	8.00
36.14	17.00
36.16	11.00
36.18	16.00
36.2	16.00
36.22	18.00
36.24	12.00
36.26	15.00
36.28	20.00
36.3	19.00
36.32	19.00
36.34	24.00
36.36	20.00
36.38	20.00
36.4	21.00
36.42	14.00
36.44	25.00
36.46	18.00
36.48	22.00
36.5	21.00
36.52	28.00
36.54	21.00
36.56	18.00
36.58	27.00
36.6	28.00
36.62	20.00
36.64	25.00
36.66	29.00
36.68	27.00
36.7	33.00
36.72	28.00
36.74	32.00
36.76	31.00
36.78	32.00
36.8	35.00
36.82	33.00
36.84	33.00
36.86	34.00
36.88	36.00
36.9	48.00
36.92	61.00
36.94	47.00
36.96	44.00
36.98	52.00
37	58.00
37.02	48.00
37.04	48.00
37.06	57.00
37.08	63.00
37.1	68.00
37.12	75.00
37.14	75.00
