JT2
Wavelength = 1.54059
66	16.00
66.02	16.00
66.04	12.00
66.06	15.00
66.08	17.00
66.1	11.00
66.12	14.00
66.14	19.00
66.16	12.00
66.18	14.00
66.2	9.00
66.22	17.00
66.24	13.00
66.26	24.00
66.28	16.00
66.3	18.00
66.32	19.00
66.34	19.00
66.36	19.00
66.38	20.00
66.4	22.00
66.42	21.00
66.44	18.00
66.46	22.00
66.48	21.00
66.5	21.00
66.52	25.00
66.54	20.00
66.56	24.00
66.58	18.00
66.6	25.00
66.62	25.00
66.64	21.00
66.66	28.00
66.68	23.00
66.7	20.00
66.72	21.00
66.74	25.00
66.76	24.00
66.78	31.00
66.8	32.00
66.82	21.00
66.84	22.00
66.86	23.00
66.88	26.00
66.9	24.00
66.92	28.00
66.94	21.00
66.96	31.00
66.98	26.00
67	32.00
67.02	24.00
67.04	26.00
67.06	28.00
67.08	36.00
67.1	39.00
67.12	33.00
67.14	33.00
67.16	31.00
67.18	32.00
67.2	47.00
67.22	40.00
67.24	33.00
67.26	27.00
67.28	37.00
67.3	36.00
67.32	31.00
67.34	35.00
67.36	46.00
67.38	46.00
67.4	32.00
67.42	42.00
67.44	34.00
67.46	41.00
67.48	36.00
67.5	47.00
67.52	40.00
67.54	42.00
67.56	44.00
67.58	45.00
67.6	49.00
67.62	40.00
67.64	42.00
67.66	55.00
67.68	52.00
67.7	42.00
67.72	41.00
67.74	46.00
67.76	52.00
67.78	45.00
67.8	75.00
67.82	58.00
67.84	59.00
67.86	74.00
67.88	68.00
67.9	68.00
67.92	64.00
67.94	73.00
67.96	68.00
67.98	56.00
68	74.00
68.02	65.00
68.04	77.00
68.06	80.00
68.08	74.00
68.1	75.00
68.12	85.00
68.14	84.00
68.16	114.00
68.18	99.00
68.2	94.00
68.22	93.00
68.24	81.00
68.26	99.00
68.28	90.00
68.3	121.00
68.32	120.00
68.34	122.00
68.36	108.00
68.38	127.00
68.4	137.00
68.42	164.00
68.44	152.00
68.46	146.00
68.48	155.00
68.5	166.00
68.52	164.00
68.54	165.00
68.56	189.00
68.58	191.00
68.6	203.00
68.62	235.00
68.64	237.00
68.66	265.00
68.68	255.00
68.7	295.00
68.72	314.00
68.74	361.00
68.76	425.00
68.78	473.00
68.8	560.00
68.82	640.00
68.84	724.00
68.86	844.00
68.88	1045.00
68.9	1399.00
68.92	1953.00
68.94	2850.00
68.96	4816.00
68.98	17605.00
69	224576.00
69.02	1539292.00
69.04	1725013.00
69.06	890783.30
69.08	686269.70
69.1	87685.00
69.12	9532.00
69.14	5218.00
69.16	3529.00
69.18	2664.00
69.2	2123.00
69.22	1895.00
69.24	1569.00
69.26	1389.00
69.28	1207.00
69.3	1043.00
69.32	978.00
69.34	818.00
69.36	726.00
69.38	636.00
69.4	580.00
69.42	581.00
69.44	511.00
69.46	475.00
69.48	421.00
69.5	380.00
69.52	338.00
69.54	331.00
69.56	320.00
69.58	276.00
69.6	282.00
69.62	242.00
69.64	249.00
69.66	210.00
69.68	202.00
69.7	195.00
69.72	163.00
69.74	183.00
69.76	152.00
69.78	178.00
69.8	138.00
69.82	154.00
69.84	115.00
69.86	139.00
69.88	128.00
69.9	143.00
69.92	120.00
69.94	139.00
69.96	124.00
69.98	113.00
70	92.00
70.02	99.00
70.04	110.00
70.06	98.00
70.08	102.00
70.1	93.00
70.12	109.00
70.14	101.00
70.16	60.00
70.18	90.00
70.2	91.00
70.22	75.00
70.24	75.00
70.26	69.00
70.28	70.00
70.3	82.00
70.32	63.00
70.34	77.00
70.36	71.00
70.38	66.00
70.4	63.00
70.42	60.00
70.44	51.00
70.46	60.00
70.48	53.00
70.5	54.00
70.52	49.00
70.54	54.00
70.56	51.00
70.58	43.00
70.6	55.00
70.62	49.00
70.64	44.00
70.66	49.00
70.68	58.00
70.7	39.00
70.72	46.00
70.74	42.00
70.76	51.00
70.78	43.00
70.8	45.00
70.82	44.00
70.84	50.00
70.86	45.00
70.88	40.00
70.9	39.00
70.92	45.00
70.94	23.00
70.96	33.00
70.98	47.00
71	38.00
71.02	27.00
71.04	41.00
71.06	40.00
71.08	40.00
71.1	34.00
71.12	41.00
71.14	21.00
71.16	22.00
71.18	24.00
71.2	35.00
71.22	26.00
71.24	32.00
71.26	36.00
71.28	24.00
71.3	23.00
71.32	26.00
71.34	32.00
71.36	27.00
71.38	34.00
71.4	24.00
71.42	25.00
71.44	22.00
71.46	29.00
71.48	29.00
71.5	29.00
71.52	23.00
71.54	14.00
71.56	23.00
71.58	32.00
71.6	30.00
71.62	20.00
71.64	22.00
71.66	17.00
71.68	25.00
71.7	11.00
71.72	16.00
71.74	21.00
71.76	19.00
71.78	24.00
71.8	25.00
71.82	13.00
71.84	18.00
71.86	26.00
71.88	24.00
71.9	17.00
71.92	14.00
71.94	13.00
71.96	17.00
71.98	18.00
72	16.00
