JT10
Wavelength = 1.54059
66	45.00
66.02	31.00
66.04	16.00
66.06	20.00
66.08	22.00
66.1	23.00
66.12	20.00
66.14	26.00
66.16	20.00
66.18	19.00
66.2	20.00
66.22	20.00
66.24	17.00
66.26	22.00
66.28	14.00
66.3	15.00
66.32	20.00
66.34	12.00
66.36	11.00
66.38	22.00
66.4	17.00
66.42	20.00
66.44	24.00
66.46	20.00
66.48	20.00
66.5	25.00
66.52	18.00
66.54	29.00
66.56	15.00
66.58	25.00
66.6	24.00
66.62	21.00
66.64	19.00
66.66	25.00
66.68	20.00
66.7	19.00
66.72	20.00
66.74	17.00
66.76	18.00
66.78	30.00
66.8	20.00
66.82	26.00
66.84	29.00
66.86	20.00
66.88	35.00
66.9	35.00
66.92	34.00
66.94	32.00
66.96	30.00
66.98	29.00
67	28.00
67.02	29.00
67.04	21.00
67.06	22.00
67.08	36.00
67.1	25.00
67.12	29.00
67.14	29.00
67.16	31.00
67.18	38.00
67.2	25.00
67.22	37.00
67.24	34.00
67.26	35.00
67.28	19.00
67.3	31.00
67.32	36.00
67.34	45.00
67.36	33.00
67.38	38.00
67.4	41.00
67.42	36.00
67.44	28.00
67.46	35.00
67.48	33.00
67.5	36.00
67.52	37.00
67.54	40.00
67.56	28.00
67.58	29.00
67.6	38.00
67.62	40.00
67.64	39.00
67.66	42.00
67.68	47.00
67.7	48.00
67.72	52.00
67.74	46.00
67.76	42.00
67.78	49.00
67.8	55.00
67.82	56.00
67.84	56.00
67.86	57.00
67.88	56.00
67.9	50.00
67.92	63.00
67.94	74.00
67.96	66.00
67.98	80.00
68	67.00
68.02	75.00
68.04	82.00
68.06	74.00
68.08	56.00
68.1	72.00
68.12	72.00
68.14	79.00
68.16	84.00
68.18	109.00
68.2	82.00
68.22	86.00
68.24	88.00
68.26	107.00
68.28	96.00
68.3	98.00
68.32	126.00
68.34	105.00
68.36	109.00
68.38	128.00
68.4	158.00
68.42	128.00
68.44	160.00
68.46	182.00
68.48	166.00
68.5	175.00
68.52	208.00
68.54	176.00
68.56	174.00
68.58	183.00
68.6	205.00
68.62	235.00
68.64	245.00
68.66	230.00
68.68	266.00
68.7	293.00
68.72	290.00
68.74	363.00
68.76	310.00
68.78	405.00
68.8	412.00
68.82	462.00
68.84	504.00
68.86	573.00
68.88	616.00
68.9	667.00
68.92	737.00
68.94	900.00
68.96	1025.00
68.98	1136.00
69	1267.00
69.02	1552.00
69.04	1760.00
69.06	2187.00
69.08	2583.00
69.1	3402.00
69.12	4478.00
69.14	6421.00
69.16	10542.00
69.18	37591.00
69.2	491647.20
69.22	1727340.00
69.24	1628312.00
69.26	1026408.00
69.28	467443.00
69.3	51889.00
69.32	9825.00
69.34	4873.00
69.36	2635.00
69.38	1759.00
69.4	1238.00
69.42	947.00
69.44	757.00
69.46	617.00
69.48	506.00
69.5	419.00
69.52	410.00
69.54	341.00
69.56	325.00
69.58	292.00
69.6	315.00
69.62	269.00
69.64	240.00
69.66	230.00
69.68	193.00
69.7	185.00
69.72	188.00
69.74	180.00
69.76	162.00
69.78	157.00
69.8	160.00
69.82	156.00
69.84	130.00
69.86	119.00
69.88	119.00
69.9	114.00
69.92	131.00
69.94	91.00
69.96	111.00
69.98	102.00
70	103.00
70.02	84.00
70.04	98.00
70.06	84.00
70.08	91.00
70.1	83.00
70.12	89.00
70.14	61.00
70.16	87.00
70.18	60.00
70.2	65.00
70.22	84.00
70.24	65.00
70.26	65.00
70.28	63.00
70.3	75.00
70.32	85.00
70.34	77.00
70.36	65.00
70.38	59.00
70.4	60.00
70.42	58.00
70.44	60.00
70.46	70.00
70.48	65.00
70.5	60.00
70.52	73.00
70.54	62.00
70.56	67.00
70.58	47.00
70.6	54.00
70.62	52.00
70.64	47.00
70.66	58.00
70.68	43.00
70.7	48.00
70.72	45.00
70.74	40.00
70.76	52.00
70.78	48.00
70.8	43.00
70.82	45.00
70.84	42.00
70.86	33.00
70.88	36.00
70.9	32.00
70.92	47.00
70.94	39.00
70.96	45.00
70.98	42.00
71	35.00
71.02	42.00
71.04	29.00
71.06	42.00
71.08	33.00
71.1	34.00
71.12	40.00
71.14	34.00
71.16	26.00
71.18	35.00
71.2	35.00
71.22	29.00
71.24	29.00
71.26	28.00
71.28	30.00
71.3	32.00
71.32	37.00
71.34	26.00
71.36	31.00
71.38	17.00
71.4	23.00
71.42	29.00
71.44	24.00
71.46	24.00
71.48	29.00
71.5	32.00
71.52	24.00
71.54	28.00
71.56	25.00
71.58	19.00
71.6	21.00
71.62	23.00
71.64	23.00
71.66	18.00
71.68	29.00
71.7	24.00
71.72	23.00
71.74	22.00
71.76	13.00
71.78	30.00
71.8	27.00
71.82	20.00
71.84	18.00
71.86	17.00
71.88	19.00
71.9	22.00
71.92	11.00
71.94	13.00
71.96	24.00
71.98	15.00
72	25.00
