4.31586347e+09	-25.6104049	-54.9425775	0.0301087	-0.04290809
4.31586361e+09	-25.6132017	-54.9226411	0.03011393	-0.0428838
4.31586376e+09	-25.6059268	-54.7813512	0.03024491	-0.04284528
4.3158639e+09	-25.6018388	-54.8884766	0.03017895	-0.04292195
4.31586404e+09	-25.6277432	-54.9550982	0.0300393	-0.04282909
4.31586419e+09	-25.623236	-54.9125702	0.03008669	-0.042829
4.31586433e+09	-25.6103502	-54.9800638	0.03008081	-0.04292805
4.31586447e+09	-25.6266599	-55.1002027	0.02993447	-0.04291038
4.31586462e+09	-25.6106774	-54.9808203	0.03007911	-0.04292683
4.31586476e+09	-25.6328742	-55.0035133	0.02998538	-0.04282915
4.3158649e+09	-25.6059814	-54.9385699	0.03012704	-0.04292784
4.31586504e+09	-25.6334074	-55.0796949	0.02992657	-0.04286635
4.31586519e+09	-25.6039686	-55.0157843	0.03007613	-0.04297836
4.31586533e+09	-25.5910834	-55.1684718	0.03000597	-0.04312228
4.31586547e+09	-25.6203223	-55.1916154	0.02988777	-0.04298944
4.31586562e+09	-25.6180651	-55.0773564	0.02998123	-0.04294091
4.31586576e+09	-25.6155678	-55.1671212	0.02992252	-0.04300019
4.3158659e+09	-25.612627	-55.0947916	0.02998693	-0.04297693
4.31586605e+09	-25.6163264	-55.1761909	0.0299131	-0.04300117
4.31586619e+09	-25.605244	-55.1243439	0.02999024	-0.04302895
4.31586633e+09	-25.5888766	-55.0009892	0.03013955	-0.04304532
4.31586647e+09	-25.6010927	-55.192229	0.02995355	-0.04308504
4.31586662e+09	-25.6199249	-55.3824509	0.02974578	-0.04309072
4.31586676e+09	-25.6239681	-55.292911	0.02979921	-0.04302415
4.3158669e+09	-25.6152226	-55.1872903	0.02990857	-0.04301243
4.31586705e+09	-25.6065163	-55.232395	0.02990466	-0.04307912
4.31586719e+09	-25.5987249	-55.3620087	0.02983388	-0.04318538
4.31586733e+09	-25.6049093	-55.3239298	0.02984132	-0.04313482
4.31586748e+09	-25.6397393	-55.3275003	0.02971922	-0.04296405
4.31586762e+09	-25.6150036	-55.3914582	0.02975586	-0.04311982
4.31586776e+09	-25.6090406	-55.4621157	0.02972306	-0.04318612
4.31586791e+09	-25.6101323	-55.4556726	0.02972418	-0.04317735
4.31586805e+09	-25.6317883	-55.4155715	0.0296803	-0.04304907
4.31586819e+09	-25.6124752	-55.460907	0.02971222	-0.04316842
4.31586833e+09	-25.6226753	-55.3278498	0.0297774	-0.04304872
4.31586848e+09	-25.6242763	-55.4096941	0.0297104	-0.04308327
4.31586862e+09	-25.6446711	-55.6015337	0.02949664	-0.04308123
4.31586876e+09	-25.6224192	-55.5500516	0.0296111	-0.04316515
4.31586891e+09	-25.6310352	-55.5982445	0.02954546	-0.04314722
4.31586905e+09	-25.613032	-55.7481354	0.02949355	-0.04331405
4.31586919e+09	-25.6263222	-55.6049544	0.02955644	-0.0431741
4.31586934e+09	-25.6333965	-55.4400419	0.02965642	-0.04305377
4.31586948e+09	-25.6027034	-55.7274452	0.0295443	-0.04335492
4.31586962e+09	-25.612319	-55.7556231	0.02949031	-0.04332146
4.31586977e+09	-25.6175345	-55.7537275	0.02947404	-0.04329448
4.31586991e+09	-25.6157224	-55.8787354	0.02938564	-0.04336773
